player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate,draft_year,injury_status,injury_details,season_year,week
George Kittle,SF,TE,13299,weighted,NA,NA,NA,NA,NA,NA,0.333585763,0.307113534,0,0,0.357582355,0.31012801,NA,NA,NA,NA,1063.882643,81.45680913,7.348976839,1.309974241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/9/93,2017,NA,NA,NA,NA
Trey McBride,ARI,TE,15794,weighted,NA,NA,NA,NA,NA,NA,1.002271867,0.923216133,0.350662628,0.185557951,0.357582355,0.31012801,NA,NA,NA,NA,1073.804044,51.30021915,5.773810994,1.443768978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/22/99,2022,NA,NA,NA,NA
Tyler Warren,IND,TE,17102,weighted,NA,NA,NA,NA,NA,NA,8.424687618,8.33510719,0,0,1.021970844,0.538980349,NA,NA,NA,NA,727.9248315,101.138643,4.839426525,1.105817281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/02,2025,NA,NA,NA,NA
Travis Kelce,KC,TE,11244,weighted,NA,NA,NA,NA,NA,NA,1.254165089,0.820571116,0,0,0.928634987,0.061945784,NA,NA,NA,NA,770.4101931,86.48650723,4.75065433,0.996268949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/5/89,2013,NA,NA,NA,NA
Sam LaPorta,DET,TE,16214,weighted,NA,NA,NA,NA,NA,NA,0.667171526,0.614227068,0,0,0.342048466,0.309400434,NA,NA,NA,NA,798.2214086,49.11577137,7.08716157,0.914443489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/12/01,2023,NA,NA,NA,NA
T.J. Hockenson,MIN,TE,14138,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.357582355,0.31012801,NA,NA,NA,NA,786.3050133,56.86341572,4.804911478,0.741467087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,NA,NA,NA,NA
Colston Loveland,CHI,TE,17104,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.6897766,0.309043947,NA,NA,NA,NA,631.1632639,141.241346,4.371244146,1.124594385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/9/04,2025,NA,NA,NA,NA
David Njoku,CLE,TE,13192,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.801438849,0.185246321,NA,NA,NA,NA,721.9021356,52.11042385,4.956841706,0.69984392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/96,2017,NA,NA,NA,NA
Evan Engram,DEN,TE,13189,weighted,NA,NA,NA,NA,NA,NA,1.504543733,1.959432814,0,0,0.928634987,0.061945784,NA,NA,NA,NA,669.6667702,95.00473928,4.281337496,0.875342307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/2/94,2017,NA,NA,NA,NA
Tucker Kraft,GB,TE,16222,weighted,NA,NA,NA,NA,NA,NA,7.672472548,7.063611281,0,0,0.913101098,0.064301192,NA,NA,NA,NA,686.0460659,76.5046687,5.204560077,1.027216225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/3/00,2023,NA,NA,NA,NA
Dalton Kincaid,BUF,TE,16213,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.357582355,0.31012801,NA,NA,NA,NA,626.0139493,71.25106947,3.879602637,0.904415488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/18/99,2023,NA,NA,NA,NA
Mark Andrews,BAL,TE,13671,weighted,NA,NA,NA,NA,NA,NA,6.811510791,5.989776689,0,0,0.996847785,0.043000637,NA,NA,NA,NA,711.5555699,38.5562419,8.012859512,0.862601707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/6/96,2018,Q,Undisclosed,2025,0
Dallas Goedert,PHI,TE,13674,weighted,NA,NA,NA,NA,NA,NA,5.607875805,4.566979596,0,0,0.357582355,0.31012801,NA,NA,NA,NA,637.8047179,83.13716463,3.715162083,0.765857717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/3/94,2018,Q,Groin,2025,0
Kyle Pitts,ATL,TE,15329,weighted,NA,NA,NA,NA,NA,NA,-0.733888679,0.675649775,0,0,0.024864319,0.015519626,NA,NA,NA,NA,654.6732071,38.65342047,4.198090976,0.398494927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,NA,NA,NA,NA
Jonnu Smith,PIT,TE,13193,weighted,NA,NA,NA,NA,NA,NA,5.298341537,6.029738274,0,0,1.09612836,0.126837767,NA,NA,NA,NA,569.5047406,102.438499,4.452480291,1.565370695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/95,2017,Q,Knee,2025,0
Jake Ferguson,DAL,TE,15799,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,1.48415373,0.275271279,NA,NA,NA,NA,643.8322605,31.25672177,3.711241625,0.850257957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/18/99,2022,NA,NA,NA,NA
Brenton Strange,JAC,TE,16269,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.838432412,0.075406709,NA,NA,NA,NA,568.0038016,60.2777521,3.334440259,0.937453197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/27/00,2023,NA,NA,NA,NA
Hunter Henry,NE,TE,12676,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.342048466,0.309400434,NA,NA,NA,NA,596.3584248,75.34590967,4.042401267,1.036722425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/7/94,2016,NA,NA,NA,NA
Darren Waller,MIA,TE,12263,weighted,NA,NA,NA,NA,NA,NA,-0.100075729,0.09213406,0,0,0.434570239,0.303093582,NA,NA,NA,NA,553.2146611,75.44524497,3.420550466,0.814770589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/13/92,2015,NA,NA,NA,NA
Theo Johnson,NYG,TE,16649,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.024864319,0.015519626,NA,NA,NA,NA,497.7696479,87.61489656,2.745124656,1.027796947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/26/01,2024,NA,NA,NA,NA
Zach Ertz,WAS,TE,11247,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.099356304,0.053903652,NA,NA,NA,NA,546.5564635,63.25665053,5.042795128,0.976777517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/10/90,2013,NA,NA,NA,NA
Chigoziem Okonkwo,TEN,TE,15889,weighted,NA,NA,NA,NA,NA,NA,6.512711864,3.988397294,0,0,0.716822034,0.29710363,NA,NA,NA,NA,563.3340169,55.55846204,3.052423729,1.130882592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/8/99,2022,NA,NA,NA,NA
Cade Otton,TB,TE,15802,weighted,NA,NA,NA,NA,NA,NA,-0.567095797,0.522093008,0,0,0.801186419,0.083101132,NA,NA,NA,NA,547.7568724,55.40340396,4.272799736,0.506341162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/15/99,2022,NA,NA,NA,NA
Dalton Schultz,HOU,TE,13772,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.397879591,0.284241697,NA,NA,NA,NA,546.2324044,83.2787265,3.430782797,0.827497316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/11/96,2018,NA,NA,NA,NA
Mike Gesicki,CIN,TE,13672,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.739076108,0.107991386,NA,NA,NA,NA,540.4071337,62.01309675,3.077975176,0.915083796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/3/95,2018,Q,Hamstring,2025,0
Pat Freiermuth,PIT,TE,15331,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,1.124043923,0.157838848,NA,NA,NA,NA,516.2053389,80.36944961,3.836335476,1.067651331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,NA,NA,NA,NA
Elijah Arroyo,SEA,TE,17108,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.479977002,0.291442924,NA,NA,NA,NA,455.5377318,126.4473884,2.801943175,1.61833889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/03,2025,NA,NA,NA,NA
Tyler Higbee,LAR,TE,12678,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.024864319,0.015519626,NA,NA,NA,NA,457.1088451,77.85153613,3.909973773,1.201334466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/93,2016,NA,NA,NA,NA
Cole Kmet,CHI,TE,14867,weighted,NA,NA,NA,NA,NA,NA,0.333585763,0.307113534,0,0,0.342048466,0.309400434,NA,NA,NA,NA,367.8194396,139.3619151,2.870661896,1.317356028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,NA,NA,NA,NA
Juwan Johnson,NO,TE,14861,weighted,NA,NA,NA,NA,NA,NA,1.667928815,1.53556767,0.100189322,0.053016557,0.049728638,0.031039253,NA,NA,NA,NA,514.4104582,76.73709036,3.582657466,0.933490105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,NA,NA,NA,NA
Isaiah Likely,BAL,TE,15798,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.869651647,0.096451788,NA,NA,NA,NA,516.8360091,54.38845455,5.374454397,1.143770118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/18/00,2022,Q,Foot,2025,0
Mason Taylor,NYJ,TE,17106,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.956708318,0.54060713,NA,NA,NA,NA,492.7568194,65.01059638,3.156697456,1.204409178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/04,2025,NA,NA,NA,NA
Tyler Conklin,LAC,TE,13675,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,345.8694207,134.0761375,2.53945736,1.210204144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
Noah Fant,CIN,TE,14137,weighted,NA,NA,NA,NA,NA,NA,-0.798553345,0.562887378,0,0,0.019851316,0.018291357,NA,NA,NA,NA,395.1084991,79.11771614,1.95111513,0.820153214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,NA,NA,NA,NA
Ja'Tavion Sanders,CAR,TE,16643,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.099264388,0.058228416,NA,NA,NA,NA,396.1134228,90.8233792,2.003119759,0.623596664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/27/03,2024,NA,NA,NA,NA
Robbie Ouzts,SEA,TE,17215,weighted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,477,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/6/02,2025,NA,NA,NA,NA
Will Dissly,LAC,TE,13763,weighted,NA,NA,NA,NA,NA,NA,0.333585763,0.307113534,0,0,0.285586268,0.191777592,NA,NA,NA,NA,399.1804695,75.98344621,2.509714801,0.548130934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
Noah Gray,KC,TE,15337,weighted,NA,NA,NA,NA,NA,NA,-0.095834911,2.041045369,0,0,0,0,NA,NA,NA,NA,346.2206285,81.87995842,3.187732144,1.039573352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,NA,NA,NA,NA
Austin Hooper,NE,TE,12677,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.592881356,0.20651164,NA,NA,NA,NA,327.1185932,93.1021062,1.949940678,0.235132213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
Terrance Ferguson,LAR,TE,17107,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.481812234,0.315165748,NA,NA,NA,NA,239.9470069,109.5041864,2.017517174,0.591697387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/7/03,2025,NA,NA,NA,NA
Harold Fannin,CLE,TE,17103,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.673830553,0.169422074,NA,NA,NA,NA,290.2350343,86.6119919,1.639156035,0.843806956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/04,2025,NA,NA,NA,NA
Foster Moreau,NO,TE,14239,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.023855932,0.016245068,NA,NA,NA,NA,267.6127712,89.81617418,2.069533898,1.207120069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,O,Knee,2025,0
AJ Barner,SEA,TE,16723,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.023855932,0.016245068,NA,NA,NA,NA,305.0789661,59.37285704,2.772008475,1.029107705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/3/02,2024,NA,NA,NA,NA
Josh Oliver,MIN,TE,14209,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.022042739,0.01728223,NA,NA,NA,NA,210.7673801,88.50130607,1.729480061,0.782316692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
Tommy Tremble,CAR,TE,15332,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.479745763,0.288819723,NA,NA,NA,NA,220.4303814,80.39365248,2.057618644,0.930596888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2021,Q,Back,2025,0
Stone Smartt,NYJ,TE,16113,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.473570169,0.41362303,NA,NA,NA,NA,162.6961451,147.2944656,1.008314437,1.40879028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/4/98,2022,NA,NA,NA,NA
Grant Calcaterra,PHI,TE,15804,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,206.0813554,83.59566919,0.931804774,0.566848921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/4/98,2022,NA,NA,NA,NA
Michael Mayer,LVR,TE,16212,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.024864319,0.015519626,NA,NA,NA,NA,251.0769103,50.90942856,1.631423579,0.462251375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/6/01,2023,NA,NA,NA,NA
Dawson Knox,BUF,TE,14143,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,259.0364483,54.40761521,1.838366912,0.567023401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2019,NA,NA,NA,NA
Andrew Ogletree,IND,TE,15916,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,157.1602618,133.2890852,1.127331319,1.670493689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/98,2022,NA,NA,NA,NA
Jelani Woods,IND,TE,15840,weighted,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,267.1246291,8.485281374,1.510385757,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/9/98,2022,NA,NA,NA,NA
Gunnar Helm,TEN,TE,17105,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.485272252,0.356315757,NA,NA,NA,NA,201.7329717,44.1519694,1.159493671,0.476152238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/6/02,2025,NA,NA,NA,NA
Charlie Kolar,BAL,TE,15795,weighted,NA,NA,NA,NA,NA,NA,1.495504496,1.488514597,0,0,0,0,NA,NA,NA,NA,176.2107892,74.21750281,1.359340659,0.631919266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/10/99,2022,NA,NA,NA,NA
Josh Whyle,TEN,TE,16312,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,177.9379419,74.01693743,0.885738499,0.176540859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/8/99,2023,NA,NA,NA,NA
Colby Parkinson,LAR,TE,14871,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,153.1919879,107.1754928,0.92962963,0.692453069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/70,2020,NA,NA,NA,NA
Greg Dulcich,NYG,TE,15797,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,147.1119478,89.89398677,1.124417671,0.820153572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/26/00,2022,NA,NA,NA,NA
Luke Musgrave,GB,TE,16215,weighted,NA,NA,NA,NA,NA,NA,0.333585763,0.307113534,0,0,0,0,NA,NA,NA,NA,176.8395002,51.51320173,1.126742867,0.681558848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/2/00,2023,NA,NA,NA,NA
Taysom Hill,NO,TE,13424,weighted,NA,NA,NA,NA,NA,NA,190.8518908,73.89168126,2.264408065,1.135047882,0.353501401,0.41761335,NA,NA,NA,NA,149.6491597,116.2259662,1.143688345,1.226569737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/23/90,2017,O,Knee - ACL,2025,0
Oronde Gadsden,LAC,TE,17099,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.03756654,0.024955528,NA,NA,NA,NA,175.4927757,101.4297379,1.251711027,0.956168395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/25/03,2025,NA,NA,NA,NA
Cade Stover,HOU,TE,16642,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,159.0087229,45.86940613,1.083543665,0.490365365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/12/00,2024,NA,NA,NA,NA
Darnell Washington,PIT,TE,16216,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,159.6655811,60.64963206,0.841210654,0.232657233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/01,2023,NA,NA,NA,NA
Elijah Higgins,ARI,TE,16333,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,143.6455931,66.85917042,1.173791015,0.606260963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/27/00,2023,NA,NA,NA,NA
Brock Wright,DET,TE,15626,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,129.1360544,96.65056794,1.959108088,1.647054591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/27/98,2021,NA,NA,NA,NA
