"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Dalton Kincaid","BUF","TE","16213","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,622.888201438849,62.2990100268642,3.86779256674084,0.937480298657214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-18,2023,NA,NA,NA,NA
"Kyle Pitts","ATL","TE","15329","weighted",NA,NA,NA,NA,NA,NA,-0.73388867853086,0.67564977469038,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,659.851669822037,40.5661574315631,4.23521081462686,0.455430375053072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Jonnu Smith","PIT","TE","13193","weighted",NA,NA,NA,NA,NA,NA,5.29834153729648,6.02973827424802,0,0,1.09612836046952,0.126837767301143,NA,NA,NA,NA,575.377970465733,89.1327501951109,4.49064841239054,1.51580981078794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-08-22,2017,"Q","Knee",2025,0
"Jake Ferguson","DAL","TE","15799","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.48415372964786,0.275271278659978,NA,NA,NA,NA,643.138515713745,32.1534796465679,3.71049132627709,0.850577761522163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-18,2022,NA,NA,NA,NA
"Brenton Strange","JAC","TE","16269","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.838432411965165,0.0754067092989944,NA,NA,NA,NA,567.992828474063,60.2899783302437,3.51150562417651,0.960371671366651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-27,2023,NA,NA,NA,NA
"Hunter Henry","NE","TE","12676","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.342048466489966,0.309400434247398,NA,NA,NA,NA,592.880923892465,84.0741189745862,4.17709911520692,1.21809072450925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-07,2016,NA,NA,NA,NA
"Mike Gesicki","CIN","TE","13672","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.776322100214565,0.0954470572099343,NA,NA,NA,NA,549.851344187808,72.6633779123449,3.1027095704035,0.867706796991391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-10-03,2018,"Q","Hamstring",2025,0
"Theo Johnson","NYG","TE","16649","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,501.427701628171,110.155649116385,2.78396610612068,1.00742438857439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-26,2024,NA,NA,NA,NA
"Zach Ertz","WAS","TE","11247","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0993563044301401,0.0539036515973155,NA,NA,NA,NA,550.098947368421,59.6551401898981,5.08758121785626,0.928047632358672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-11-10,2013,NA,NA,NA,NA
"Darren Waller","MIA","TE","12263","weighted",NA,NA,NA,NA,NA,NA,-0.100075728890572,0.0921340601850518,0,0,0.434570238546005,0.30309358194963,NA,NA,NA,NA,550.615857629686,71.3879380049209,3.42196417137488,0.812885254686545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-09-13,2015,NA,NA,NA,NA
"Chigoziem Okonkwo","TEN","TE","15889","weighted",NA,NA,NA,NA,NA,NA,6.51271186440678,3.98839729412467,0,0,0.716822033898305,0.29710363039562,NA,NA,NA,NA,577.740338983051,44.1690898500448,3.22529661016949,1.01550477323516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-08,2022,NA,NA,NA,NA
"Cade Otton","TB","TE","15802","weighted",NA,NA,NA,NA,NA,NA,-0.533737220749716,0.491381654320276,0,0,0.838432411965165,0.0754067092989944,NA,NA,NA,NA,539.010503597122,67.3209318395501,4.19974156379049,0.593793668965218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-04-15,2022,"Q","Leg",2025,0
"Dalton Schultz","HOU","TE","13772","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.397879591063991,0.284241696949935,NA,NA,NA,NA,548.113419159409,83.9224026621608,3.42958860316805,0.827997584879107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-07-11,2018,NA,NA,NA,NA
"Pat Freiermuth","PIT","TE","15331","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.12404392275653,0.157838847929131,NA,NA,NA,NA,521.977576675502,68.053634402212,3.87409691087644,1.01956920696253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Elijah Arroyo","SEA","TE","17108","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.479977001581141,0.291442923621906,NA,NA,NA,NA,456.118154376887,126.002270926636,2.80127157510804,1.61817523498853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-05,2025,NA,NA,NA,NA
"Tyler Higbee","LAR","TE","12678","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,457.226702006816,78.0155124758251,3.8996248158327,1.2118063194791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-01-01,2016,NA,NA,NA,NA
"Cole Kmet","CHI","TE","14867","weighted",NA,NA,NA,NA,NA,NA,0.333585762968573,0.307113533950173,0,0,0.342048466489966,0.309400434247398,NA,NA,NA,NA,355.836001514578,148.157870775725,2.8851028299433,1.3413949989275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Juwan Johnson","NO","TE","14861","weighted",NA,NA,NA,NA,NA,NA,1.66792881484286,1.53556766975086,0.100189322226429,0.0530165573734853,0.0497286381421179,0.0310392526391384,NA,NA,NA,NA,514.478492995078,78.0713641956343,3.53979367645698,0.972153703188124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Isaiah Likely","BAL","TE","15798","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.86965164710337,0.0964517883883826,NA,NA,NA,NA,503.759235138205,68.7067833820613,5.19136222209147,1.28402971656271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-18,2022,"Q","Foot",2025,0
"Mason Taylor","NYJ","TE","17106","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.956708317556481,0.540607129942821,NA,NA,NA,NA,515.569965921999,51.0470262563463,3.34677887303784,1.07511430071626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-05-08,2025,NA,NA,NA,NA
"Tyler Conklin","LAC","TE","13675","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,346.020196895115,134.304146185185,2.53028670587633,1.2050634977544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"Noah Fant","CIN","TE","14137","weighted",NA,NA,NA,NA,NA,NA,-0.798553345388789,0.562887377660655,0,0,0.0198513160538477,0.0182913565705714,NA,NA,NA,NA,395.108499095841,79.1177161356514,1.95111512959614,0.82015321400801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Ja'Tavion Sanders","CAR","TE","16643","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0236549834126641,0.0163521982742857,NA,NA,NA,NA,439.125452185201,52.4815522696941,2.14524353437387,0.751337852831793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-27,2024,NA,NA,NA,NA
"Robbie Ouzts","SEA","TE","17215","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,481,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-06,2025,NA,NA,NA,NA
"Will Dissly","LAC","TE","13763","weighted",NA,NA,NA,NA,NA,NA,0.333585762968573,0.307113533950173,0,0,0.285586267827843,0.191777592420846,NA,NA,NA,NA,399.333684210526,76.1242625217965,2.50142662362048,0.537600435105829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"Noah Gray","KC","TE","15337","weighted",NA,NA,NA,NA,NA,NA,-0.0958349110185537,2.04104536850624,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,350.624952669443,75.246835203613,3.21355300505001,0.989703634586348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Austin Hooper","NE","TE","12677","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.592881355932203,0.206511639929526,NA,NA,NA,NA,332.98893220339,89.8415199435671,1.98677966101695,0.143521615196764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
"Terrance Ferguson","LAR","TE","17107","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.481812234216552,0.315165747673268,NA,NA,NA,NA,240.115799803729,109.518008506604,2.01751717369971,0.59169738674727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-07,2025,NA,NA,NA,NA
"Harold Fannin","CLE","TE","17103","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.673830552829571,0.16942207428133,NA,NA,NA,NA,315.472522080471,86.9135624314033,1.82512266928361,1.02709518505354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-20,2025,NA,NA,NA,NA
"AJ Barner","SEA","TE","16723","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,306.384483050847,60.3394176650315,2.76655084745763,1.03015503699929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-03,2024,NA,NA,NA,NA
"Josh Oliver","MIN","TE","14209","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,204.02619888945,95.1054626812342,1.56015143866734,0.821495693710155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"Daniel Bellinger","NYG","TE","15873","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,186.304769975787,103.00921460919,0.591876513317191,0.54733284585138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-22,2022,NA,NA,NA,NA
"Stone Smartt","NYJ","TE","16113","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.464610262436349,0.353716522993805,NA,NA,NA,NA,167.642185663925,126.146615929669,1.22914218566392,1.28853972548733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-10-04,2022,NA,NA,NA,NA
"Grant Calcaterra","PHI","TE","15804","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,206.132715985515,83.7596059215559,0.934116372194521,0.567911845424424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-12-04,2022,NA,NA,NA,NA
"Michael Mayer","LVR","TE","16212","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,251.365876561908,51.2937618129251,1.63671159601483,0.458160900410212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-06,2023,NA,NA,NA,NA
"Foster Moreau","NO","TE","14239","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,243.783381355932,68.4974374660785,1.90603389830508,0.989922547131687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,"Knee",2025,0
"Dawson Knox","BUF","TE","14143","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,259.005762968573,54.0015970754334,1.84242491408593,0.573303340917801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Andrew Ogletree","IND","TE","15916","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,157.163504531722,133.284566047084,1.12733131923464,1.6704936887658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-07-28,2022,NA,NA,NA,NA
"Luke Schoonmaker","DAL","TE","16221","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,157.445593220339,54.08569158574,1.21077118644068,0.423261302045138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-09-28,2023,"Q","Concussion",2025,0
"Gunnar Helm","TEN","TE","17105","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.481812234216552,0.315165747673268,NA,NA,NA,NA,218.736015701668,48.1347197912267,1.29126594700687,0.542309954585007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-06,2025,NA,NA,NA,NA
"Charlie Kolar","BAL","TE","15795","weighted",NA,NA,NA,NA,NA,NA,1.00151171579743,1.40559846983172,0,0,0,0,NA,NA,NA,NA,134.569644746788,104.369933032679,1.04066515495087,0.830403769331936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-10,2022,NA,NA,NA,NA
"Jelani Woods","NYJ","TE","15840","weighted",NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,175.255192878338,118.79393923934,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-10-09,2022,NA,NA,NA,NA
"Tommy Tremble","CAR","TE","15332","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.743728813559322,0.114370086799169,NA,NA,NA,NA,201.463813559322,51.5987563452249,2.05331355932203,0.903327525636714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"Q","Back",2025,0
"Colby Parkinson","LAR","TE","14871","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,153.452003023432,107.208417846102,0.92962962962963,0.692453069312317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Greg Dulcich","FA","TE","15797","weighted",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,248,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-26,2022,NA,NA,NA,NA
"Luke Musgrave","GB","TE","16215","weighted",NA,NA,NA,NA,NA,NA,0.333585762968573,0.307113533950173,0,0,0,0,NA,NA,NA,NA,177.422938280954,51.9103378560581,1.12655877458681,0.68173285244755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-02,2023,NA,NA,NA,NA
"Taysom Hill","NO","TE","13424","weighted",NA,NA,NA,NA,NA,NA,190.851890756303,73.8916812570762,2.26440806501629,1.13504788168199,0.353501400560224,0.417613349922433,NA,NA,NA,NA,149.28781512605,116.800032516376,1.14368834490318,1.22656973721647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-08-23,2017,NA,"Knee - ACL",2025,0
"Oronde Gadsden","LAC","TE","17099","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0198513160538477,0.0182913565705714,NA,NA,NA,NA,161.299578059072,92.4360098082704,1.19951778179626,0.83214468599682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-25,2025,NA,NA,NA,NA
"Josh Whyle","FA","TE","16312","weighted",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,239,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-08,2023,NA,NA,NA,NA
"Cade Stover","HOU","TE","16642","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,159.785471983847,45.910641771416,1.08354366481575,0.490365365329835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-12,2024,NA,NA,NA,NA
"Darnell Washington","PIT","TE","16216","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,159.694491525424,61.292900450328,0.837312348668281,0.240064777069611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-17,2023,NA,NA,NA,NA
"Elijah Higgins","ARI","TE","16333","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,143.983695103483,66.7386442496865,1.17379101463907,0.606260962883153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-27,2023,NA,NA,NA,NA
"Brock Wright","DET","TE","15626","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,129.396069538927,97.0166635570461,1.95910808767952,1.64705459146269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-11-27,2021,NA,NA,NA,NA
"Charlie Woerner","ATL","TE","14984","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,124.463930461073,70.0553193647509,0.406455026455026,0.827589741424418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Payne Durham","TB","TE","16218","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,181.334557823129,44.0487785960118,2.11271352985639,1.19213932810639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-15,2023,NA,NA,NA,NA
"Ben Sinnott","WAS","TE","16644","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,163.976214033316,58.3683577169104,1.23586067642605,0.751646148212673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"Blake Whiteheart","CLE","TE","16940","weighted",NA,NA,NA,NA,NA,NA,0.502517623363545,0.495156882056708,0,0,0,0,NA,NA,NA,NA,132.236173212487,71.2495832899273,0.680422960725075,0.584242555422993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-22,2023,"Q","Knee",2025,0
"Hunter Long","JAC","TE","15334","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.349916079221215,0.40881224574792,NA,NA,NA,NA,129.977301107754,81.0491060586976,0.459919436052367,0.511897700542825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Tanner Hudson","CIN","TE","14370","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.566785714285714,0.227936184653143,NA,NA,NA,NA,158.269587301587,80.3816319688764,0.69201042222843,0.449992004016126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2018,NA,NA,NA,NA
"Mitchell Evans","CAR","TE","17109","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,108.823176823177,96.5740822240165,0.673326673326673,0.574472060389462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-18,2025,NA,NA,NA,NA
